date,Open,High,Low,Close,Adj Close,Volume,P_mean,P_sum,twt_count
29-07-2015,834.4,852.8,826.25,846.85,846.85,1010065,-0.173241852,-101,583
30-07-2015,848,866.45,847.5,857.55,857.55,1318726,-0.146164978,-101,691
31-07-2015,864.5,885,855.15,882.8,882.8,1842105,-0.2100271,-155,738
03-08-2015,880,888,875,877.5,877.5,763822,-0.1504,-94,625
04-08-2015,884,908.85,878.15,905.7,905.7,2178289,-0.121703854,-60,493
05-08-2015,905,926.8,885.75,923.3,923.3,2003128,-0.076576577,-51,666
06-08-2015,920,924.5,910.1,916.1,916.1,923303,-0.158536585,-91,574
07-08-2015,911,924.4,895.2,898.65,898.65,1416068,-0.212475634,-109,513
10-08-2015,903.5,916.25,895.4,902.15,902.15,732357,-0.148325359,-62,418
11-08-2015,905,906.95,881,883.4,883.4,1091087,-0.147420147,-60,407
12-08-2015,890,895.5,867,871.35,871.35,721554,-0.104683196,-38,363
13-08-2015,872.15,886.95,862.35,874.35,874.35,1251179,-0.127710843,-53,415
14-08-2015,880,900,879.55,895.25,895.25,880842,-0.064794816,-30,463
17-08-2015,903.5,907.25,895,900.05,900.05,577133,-0.081339713,-34,418
18-08-2015,906.95,914.9,891.9,901.35,901.35,622790,-0.070754717,-30,424
19-08-2015,898.5,902.6,881.6,899.75,899.75,618923,-0.039014374,-19,487
20-08-2015,905,914.25,879.55,883.2,883.2,1404599,-0.101214575,-50,494
21-08-2015,875,893,864,886.75,886.75,905933,-0.030357143,-17,560
24-08-2015,858,877.2,825.5,837.5,837.5,1176140,-0.081012658,-32,395
25-08-2015,850,866,811.75,852.15,852.15,1329631,-0.145522388,-39,268
26-08-2015,851,868.1,847,851.9,851.9,1265081,-0.18,-63,350
27-08-2015,860,865,850.5,855,855,1335712,-0.130331754,-110,844
28-08-2015,866.85,874.1,850,858.25,858.25,1077558,-0.163355408,-74,453
31-08-2015,857,862.75,845.05,848.6,848.6,1260477,-0.15625,-90,576
01-09-2015,844,844.1,802.8,819.1,819.1,1438466,-0.171284635,-68,397
02-09-2015,829.9,830,799.15,806,806,1500676,-0.164750958,-86,522
03-09-2015,815,833,806.5,826.6,826.6,887079,-0.14232902,-77,541
04-09-2015,824,824,792,812.85,812.85,1101752,-0.125326371,-48,383
07-09-2015,815,819.95,785.05,788,788,874378,-0.013793103,-4,290
08-09-2015,791.1,800,778,791.5,791.5,1489813,-0.174846626,-114,652
09-09-2015,800,822.9,796,821.15,821.15,1412900,-0.033898305,-22,649
10-09-2015,817,817,800.3,807.95,807.95,887236,-0.078402367,-53,676
11-09-2015,815,824.9,810.55,816.15,816.15,1034469,-0.065743945,-38,578
14-09-2015,822,842.4,819,840.25,840.25,1115176,-0.035608309,-12,337
15-09-2015,840.1,848,823.6,831.1,831.1,832597,-0.088,-33,375
16-09-2015,840,840,818.1,823.95,823.95,665278,-0.082872928,-30,362
18-09-2015,826,849.9,824,841.05,841.05,1139255,-0.066666667,-28,420
21-09-2015,838.3,838.3,824,829.7,829.7,688544,-0.12702,-55,433
22-09-2015,831.2,839.4,802.1,804.7,804.7,826254,-0.06162,-48,779
23-09-2015,795.1,804,786.1,794.1,794.1,1281278,-0.09954,-65,653
24-09-2015,794.9,814,785.35,806.35,806.35,1503108,-0.08061,-42,521
28-09-2015,810,813,790.05,794.45,794.45,739132,-0.20318,-855,4208
29-09-2015,783,809.9,780,804.8,804.8,1366194,-0.18462,-1001,5422
30-09-2015,808,844.9,807.9,841.6,841.6,1734244,-0.15523,-215,1385
01-10-2015,845.8,849,836.15,839.65,839.65,633622,-0.17226,-154,894
